start_time,end_time,duration,x,y,avg_pupil_size,pupil_size_norm,weight_meme,weight_ort,weight_person,weight_politik,weight_text
0.0,266.437,266.437,347.0169431633419,573.74576860004,2.941325468175552,0.968404820898508,1.0,0.0,0.0,0.5,1.0
316.357,449.306,132.94899999999996,274.66232538223267,403.7940716743469,2.9714253743489585,1.4012086026835948,,,,,
482.09,615.876,133.786,243.4815126657486,206.14890277385712,2.85664537217882,-0.2492024891764248,,,,,
631.839,815.556,183.717,214.82245922088623,199.90562062997083,2.83025868733724,-0.6286142030340832,,,,,
848.454,998.159,149.70500000000004,281.1052593317899,192.5819304856387,2.841413879394531,-0.4682147226795491,,,,,
1015.236,1247.794,232.5580000000001,318.2648800313473,194.6197770535946,2.894513956705729,0.2953064039634109,,,,,
1264.835,1564.355,299.52,370.1618069410324,202.545448243618,2.8814633018092106,0.1076522378193445,,,,,
1580.314,1764.034,183.72000000000003,417.1409882031954,201.63601774435776,2.8217811584472656,-0.750511811041073,,,,,
1779.984,2013.634,233.6500000000001,462.334768474102,194.687058031559,2.8348317464192707,-0.5628586071984293,,,,,
2029.584,2578.703,549.1189999999999,502.3448746544974,195.9261461666652,2.907599280862247,0.4834590762075607,,,,,
2595.619,2812.353,216.73399999999992,530.4399331410726,197.5561261177063,2.9610077994210378,1.251415251174178,,,,,
2862.273,2978.077,115.80400000000007,254.862642288208,255.73052830166287,2.998380661010742,1.7887961898046558,,,,,
2994.961,3177.763,182.8020000000001,228.68559727301965,258.4489473929772,3.024789810180664,2.1685309161729065,,,,,
3211.714,3611.075,399.3609999999999,299.2745477419633,259.2420197450198,2.985858154296875,1.6087362177912168,,,,,
3643.941,3860.675,216.7340000000004,367.2703758875529,258.5199173291524,2.945068904331752,1.02223134500595,,,,,
3876.629,4060.356,183.72700000000032,427.9124021530152,255.1821653659527,2.964776357014974,1.305602994123742,,,,,
4076.306,4375.826,299.52,477.3733854293823,253.3427941799164,2.965214779502467,1.3119070307381222,,,,,
4409.796,4659.397,249.6009999999997,531.0230423422421,245.06367935853845,2.89968204498291,0.3696178698555959,,,,,
4675.347,4859.077,183.73000000000047,575.4779210457435,243.50552467199472,2.891293207804362,0.2489955518078812,,,,,
4924.951,5041.832,116.88100000000033,254.45439285702176,313.904149002499,2.8714704513549805,-0.0360340395559883,,,,,
5058.758,5274.411,215.65300000000025,224.37667647997537,312.1984386444092,2.9228668212890625,0.7029896354463276,,,,,
5308.358,5524.008,215.64999999999964,302.71536111831665,306.81769609451294,2.932060786655971,0.8351888176455954,,,,,
