start_time,end_time,duration,x,y,avg_pupil_size,pupil_size_norm,weight_meme,weight_ort,weight_person,weight_politik,weight_text
0.0,166.516,166.516,480.2847385406494,221.6952681541443,4.679638255726207,-1.849373709056356,0.0,0.0,1.0,0.0,0.0
199.671,366.197,166.526,387.7508501211802,248.4960665305456,4.734633012251421,-1.286690198365472,,,,,
449.295,798.77,349.475,392.827844619751,202.50606018563977,4.720444765957919,-1.431858442383687,,,,,
831.521,1264.762,433.241,398.63863715103696,283.61113922936573,4.717458371762876,-1.462413987605587,,,,,
1314.682,1597.563,282.8810000000001,271.68706467277127,398.15192410820407,4.876855638292101,0.168472649451781,,,,,
1647.484,1797.188,149.70400000000018,418.7243179841475,279.39733050086284,4.9492851257324215,0.9095410866177088,,,,,
1813.885,1979.687,165.8019999999999,412.1539354324341,184.5770011345545,4.871919111772017,0.1179641601257823,,,,,
2029.608,2246.402,216.7940000000001,486.0610866546631,85.31731595595677,4.733312334333148,-1.3002028263776575,,,,,
2296.272,2645.746,349.47400000000016,327.3758038230564,88.09014461610629,4.777967973188921,-0.8433048740794122,,,,,
2728.491,3177.774,449.2829999999999,484.2736786809461,51.89762940823004,4.773078373500279,-0.8933332275537449,,,,,
3211.652,3544.366,332.71399999999994,403.2776204022494,189.3543086268685,4.803769066220238,-0.5793188047917409,,,,,
3577.137,3743.942,166.80499999999984,335.3473385175069,86.76349849750598,4.853247902610085,-0.0730718982894005,,,,,
3760.776,4375.727,614.951,327.1440762739915,72.50010896569643,4.936630650570518,0.7800657518776474,,,,,
4409.739,4692.432,282.6930000000002,487.9239797592163,60.07999420950287,4.967340681287977,1.0942780329994326,,,,,
4709.261,5108.622,399.3609999999999,492.4202983195965,45.270224571084746,4.916381225585938,0.5728820445623578,,,,,
5158.542,5557.902,399.3599999999997,332.6917799619528,58.2220717261617,4.918611145019531,0.5956976541719159,,,,,
5690.787,5873.464,182.67699999999968,407.21591344246497,426.80490292035614,4.946091969807942,0.8768700412436732,,,,,
5890.554,6190.157,299.60300000000007,407.4933224916458,440.2350556850433,4.88520652369449,0.2539154409557139,,,,,
6206.863,6372.665,165.80199999999968,397.09585905075073,475.611154238383,4.841889814897017,-0.18928313501329,,,,,
6406.543,6639.503,232.96000000000004,308.08243826031685,537.9417255520821,4.855495198567708,-0.0500784993020403,,,,,
6689.423,6855.823,166.40000000000057,256.9184223810832,272.7910627921422,4.97136757590554,1.1354795464483305,,,,,
6871.865,7138.703,266.83800000000065,251.7402695284949,265.73423345883685,4.984626770019531,1.2711421143800916,,,,,
7171.385,7305.103,133.71799999999985,279.0540087223053,391.3465940952301,4.910170661078559,0.5093381276294413,,,,,
7355.023,7520.825,165.80199999999968,398.74459830197424,286.58743338151413,5.023930636319247,1.6732829523545214,,,,,
