start_time,end_time,duration,x,y,avg_pupil_size,pupil_size_norm,weight_meme,weight_ort,weight_person,weight_politik,weight_text
0.0,166.652,166.652,246.51127556959787,112.58953288197516,4.012605146928267,1.9439558152758687,0.0,1.0,0.0,0.0,0.0
199.661,332.809,133.14800000000002,330.5137777328491,146.45398139953613,4.041700575086805,2.112102740219394,,,,,
399.421,616.067,216.646,436.8610254923503,533.0561621983846,3.4530650547572543,-1.28971187191232,,,,,
649.19,865.649,216.45899999999995,478.1436236699422,638.5247421264648,3.281250544956752,-2.282654176325704,,,,,
915.592,1331.263,415.671,468.98485201376457,306.1370902591282,3.324690305269681,-2.031609164129889,,,,,
1364.735,1564.416,199.68100000000004,346.20798570769176,338.87015751429965,3.544589116023137,-0.7607803375026938,,,,,
1580.9,1697.321,116.42099999999982,322.63451450400885,323.49633955293234,3.5875368118286133,-0.5125790412800978,,,,,
1847.26,1996.813,149.5530000000001,433.0679568377408,268.8340598886664,3.7018814086914062,0.1482358551916391,,,,,
2013.697,2179.913,166.21600000000012,509.3659480412801,257.2953701019287,3.766963611949575,0.5243558520097257,,,,,
2213.378,2446.15,232.772,377.0016245543957,266.00665003061295,3.754330444335937,0.4513468460946216,,,,,
2462.978,2729.058,266.0799999999999,332.7211214436425,297.73787723647223,3.7071865306181055,0.1788949653983852,,,,,
2745.644,2978.696,233.0520000000001,315.346946567297,338.4799025952816,3.7111363728841145,0.201721707366996,,,,,
3012.096,3278.203,266.107,420.3382862938775,263.0687991778056,3.635770012350644,-0.2338320057055876,,,,,
3294.713,3444.557,149.8439999999996,461.21426929127085,250.33705126155508,3.5447906494140624,-0.7596156452433847,,,,,
3494.473,3710.986,216.51299999999992,418.19968064626056,532.7770646413168,3.607346670968192,-0.3980948384790827,,,,,
3760.907,3960.597,199.69000000000003,463.6560763631548,667.5125922475543,3.661696213942308,-0.0840005253317602,,,,,
4010.517,4176.724,166.2070000000003,444.6406861146291,309.2576215664546,3.589325644753196,-0.502241102485476,,,,,
4193.29,4409.868,216.57800000000043,411.0237987836202,339.917106628418,3.5858780997140065,-0.5221649920321526,,,,,
4426.361,4576.164,149.80299999999988,376.496101509441,347.15773192319006,3.623717498779297,-0.3034853231896702,,,,,
4609.544,4842.289,232.7449999999999,298.6146718263626,529.5258492231369,3.585758972167969,-0.5228534483227147,,,,,
4875.669,5008.91,133.241,303.2703232765198,571.3670134544373,3.5942552354600696,-0.4737522445771331,,,,,
5075.342,5274.915,199.57300000000032,330.2765037332262,137.11980070386613,3.663526094876803,-0.0734253638159503,,,,,
5291.528,5424.718,133.1899999999996,309.3640100955963,157.79721856117249,3.626029968261719,-0.2901212087186192,,,,,
5474.684,5690.947,216.26299999999992,529.8129240671793,170.6664558251699,3.6914384024483815,0.0878841264814598,,,,,
5740.864,5940.525,199.6610000000001,518.5168896402631,303.095235143389,3.680948697603666,0.0272625194168289,,,,,
5990.537,6456.591,466.0540000000001,534.0473786989847,484.1821384429932,3.759854020743535,0.4832684381250702,,,,,
6489.692,6722.675,232.98300000000012,544.1649928689003,589.3023744225502,3.937536112467448,1.5101203950068696,,,,,
6789.185,7038.763,249.57799999999952,290.7135178061093,269.18327177272124,3.8928470611572266,1.2518555392531705,,,,,
7055.62,7205.384,149.76400000000012,333.7472731416876,279.6547792174599,3.868832397460937,1.1130711284487915,,,,,
7255.304,7454.993,199.6890000000003,363.2059701851436,538.1690689495632,3.8504515427809496,1.0068453607634755,,,,,
