start_time,end_time,duration,x,y,avg_pupil_size,pupil_size_norm,weight_meme,weight_ort,weight_person,weight_politik,weight_text
0.0,382.697,382.697,358.3495922088623,263.3262186050415,2.5238037109375,-2.540259064660051,1.0,0.0,0.0,0.0,0.0
432.612,865.123,432.511,491.060130085264,216.3477356944765,2.644980819137008,-1.1914550859030846,,,,,
881.947,998.427,116.48000000000002,493.3457321590847,205.87190654542712,2.7141218185424805,-0.4218571273530784,,,,,
1031.693,1214.595,182.90200000000004,365.2637903506939,274.08950420526355,2.787687301635742,0.3969890868345344,,,,,
1231.355,1414.266,182.9110000000001,336.0846051803002,300.2319088348976,2.848133087158203,1.06980194087256,,,,,
1497.613,2495.989,998.376,272.602439695789,436.8213838146579,2.7464814733286373,-0.0616667269111938,,,,,
2562.531,2712.239,149.70800000000008,234.993069822138,238.2743087681857,2.7025856018066405,-0.5502650029353643,,,,,
2728.93,2961.879,232.94900000000007,236.81364431977272,210.3232804685831,2.752197265625,0.0019548886367638,,,,,
3011.749,3211.423,199.674,488.8453415461949,182.47216939926147,2.7980880737304688,0.5127585006450596,,,,,
3228.188,3627.517,399.3289999999997,497.56173353928784,193.85561255308292,2.835260620117188,0.9265204661838448,,,,,
3677.433,3960.249,282.8159999999998,348.2935660763791,286.8307370888559,2.922223832872179,1.89449477347877,,,,,
3976.931,4309.728,332.797,333.90302441336894,295.36436958746475,2.844150724865141,1.0254748713002275,,,,,
4343.095,4526.01,182.915,278.4266205934378,411.28269892472485,2.7745653788248696,0.2509309578758292,,,,,
4542.766,5574.349,1031.5830000000003,275.9675985202193,435.0137511268258,2.68604000031002,-0.7344315791242153,,,,,
5607.706,5923.859,316.15300000000025,333.5586644354321,326.52407260168167,2.7644344329833985,0.1381649390907475,,,,,
5940.551,6173.44,232.8889999999992,328.7720687687397,304.9049660563469,2.7784500122070312,0.2941702217906368,,,,,
6223.356,6622.784,399.4279999999999,275.2859257734739,428.94145066921527,2.744678955078125,-0.0817302836687151,,,,,
6639.433,7121.94,482.5069999999996,277.8769294420878,437.7299960454305,2.668506368001302,-0.9295957761532716,,,,,
