start_time,end_time,duration,x,y,avg_pupil_size,pupil_size_norm,weight_meme,weight_ort,weight_person,weight_politik,weight_text
0.0,199.662,199.662,411.47127066339766,245.6298198018756,4.143457852877104,-2.669531178664153,1.0,0.0,0.0,0.0,1.0
249.578,382.652,133.07399999999998,260.84134817123413,170.5171436071396,4.310183207194011,-1.597163410585977,,,,,
399.324,582.322,182.998,246.4469900498024,166.86330575209396,4.363016128540039,-1.2573451377322906,,,,,
616.105,798.649,182.544,328.44255153949445,163.5503324178549,4.340798695882161,-1.4002463705374062,,,,,
831.864,1098.238,266.374,388.12134795718725,164.8093948761622,4.369848363539752,-1.2134006001564297,,,,,
1115.305,1297.9,182.59500000000003,342.135554093581,169.3978557219872,4.476417541503906,-0.5279538545935268,,,,,
1331.042,1514.67,183.62800000000016,463.8511052498451,166.42764394099896,4.63838259379069,0.5137959280898318,,,,,
1664.43,1896.983,232.55299999999988,247.44126945734024,236.53051406145096,4.728421529134114,1.0929211159171963,,,,,
1930.152,2196.474,266.3220000000001,366.1369423071544,231.11909098095364,4.71924950094784,1.0339271648462074,,,,,
2213.547,2379.364,165.817,418.203608194987,235.92104017734528,4.648123307661577,0.5764476323612538,,,,,
2413.228,2529.166,115.9380000000001,476.5632695621914,236.3970014784071,4.628366470336914,0.4493728054224451,,,,,
2579.132,2762.668,183.5360000000001,231.0986197911776,299.41194974459137,4.624626795450847,0.4253194343719483,,,,,
2778.802,2978.474,199.67200000000005,233.905394588198,350.6652891635895,4.636023888221154,0.498624871248955,,,,,
3012.269,3327.946,315.67700000000013,326.3704668907892,357.6500041144235,4.586415863037109,0.1795489426756495,,,,,
3361.713,3577.585,215.87199999999984,438.5531711578369,366.4627154668172,4.57212884085519,0.0876556481465753,,,,,
3611.315,3810.996,199.68100000000004,525.5642414093018,363.6735907622746,4.583060631385217,0.1579682881155399,,,,,
3960.756,4243.207,282.4510000000005,229.60505422792937,415.99663433275725,4.559896681043837,0.00897910869989,,,,,
4293.121,4509.879,216.7579999999998,307.95261939366657,410.1151418685913,4.637694767543247,0.5093718697285939,,,,,
4542.798,4742.46,199.66200000000023,363.0508397306715,412.6491938318525,4.693900475135217,0.8708837072688466,,,,,
4759.481,4925.417,165.9360000000006,413.9601518710454,413.073468208313,4.71037500554865,0.9768469273320018,,,,,
4942.218,5075.123,132.90499999999977,456.8359863758087,417.5891900062561,4.699478997124566,0.9067644357843354,,,,,
5108.929,5358.523,249.59400000000005,242.03838951447432,461.8804805419024,4.664564609527588,0.6821971283427755,,,,,
5391.459,5674.235,282.77599999999984,363.3912657436572,463.9317713285747,4.660692850748698,0.6572942013868484,,,,,
5707.962,5907.647,199.6849999999995,481.788330418723,466.976227079119,4.6325196486253,0.4760858062722263,,,,,
5957.567,6173.415,215.848,254.24907763799035,513.2040929794312,4.609218052455357,0.3262112969044119,,,,,
6207.168,6439.883,232.7150000000001,354.98422160744667,525.1614078879356,4.667191569010416,0.6990935787295477,,,,,
6489.797,6606.536,116.73900000000047,261.3959696557787,643.6988565656874,4.68196964263916,0.7941452875633962,,,,,
6672.69,6789.099,116.40900000000056,255.3083472781711,155.15661107169257,4.738059043884277,1.154909049454938,,,,,
6822.3,6972.102,149.80199999999968,249.082840572704,94.51328651471572,4.6690673828125,0.711158703848113,,,,,
7005.884,7221.645,215.7610000000004,314.51502323150635,79.99018450578053,4.479361942836216,-0.5090156367202339,,,,,
7255.485,7754.68,499.1950000000006,398.4461016952992,83.32952931523323,4.25626225625315,-1.9439798264215395,,,,,
7787.508,7970.462,182.95400000000063,307.23605797841,115.55970792586989,4.297611236572266,-1.6780255933728818,,,,,
8037.183,8170.327,133.14400000000023,367.9510176181793,615.0490069389343,4.439717610677083,-0.7640056720908068,,,,,
8187.221,8320.129,132.90800000000127,278.3950746059418,646.4981317520142,4.522919548882379,-0.2288556516362194,,,,,
