start_time,end_time,duration,x,y,avg_pupil_size,pupil_size_norm,weight_meme,weight_ort,weight_person,weight_politik,weight_text
0.0,183.229,183.229,405.6009549361009,338.5779600877028,3.7160491943359375,-1.473315833930847,1.0,0.0,0.0,0.0,0.0
216.371,366.174,149.80299999999997,395.7868706096302,237.2245225039396,3.64908447265625,-1.7917824527710675,,,,,
399.367,682.483,283.116,312.04497625953275,234.4427002103705,3.6357014973958335,-1.8554283662356783,,,,,
715.648,998.415,282.76699999999994,317.3904299736023,176.57416055077002,3.7755249871148,-1.1904645929486646,,,,,
1031.894,1231.556,199.66200000000003,303.4715635435922,261.16527233804976,3.857698293832632,-0.7996699402877514,,,,,
1281.473,1481.135,199.66200000000003,500.6065011024475,261.88673632485524,3.953906719501202,-0.3421279501460382,,,,,
1531.051,1780.63,249.57900000000012,496.7604875564575,518.4335764716653,4.002143859863281,-0.1127247866846389,,,,,
1830.449,2296.34,465.8910000000001,501.2932221094768,244.8944429556529,4.138227265456627,0.5344521293469693,,,,,
2346.26,2629.197,282.9369999999999,496.8168208473607,542.3802124826532,4.115907457139757,0.4283049863507567,,,,,
2695.694,2895.384,199.69000000000003,506.448381287711,266.34894609451294,4.185383723332332,0.7587158508926425,,,,,
2945.3,3361.353,416.0529999999999,291.9360721552813,257.48237768809,4.106238731971154,0.3823230702656141,,,,,
3378.127,3527.874,149.74699999999984,308.7184407494285,291.1470835859125,4.17809829711914,0.7240682783390967,,,,,
3561.026,3810.663,249.63700000000017,320.6071369788226,181.5042730639963,4.293113231658936,1.271049082563486,,,,,
3827.367,4326.524,499.15700000000015,310.35511046648026,225.112584233284,4.258384212370841,1.1058869931693174,,,,,
4343.077,4809.022,465.9449999999997,299.4054015477498,270.5996545155843,4.167801955650592,0.6751015840609145,,,,,
4842.27,5041.951,199.6809999999996,407.0830430303301,205.55400550365448,4.167572608360877,0.6740108686205495,,,,,
5075.355,5241.632,166.27700000000004,530.8310111363729,264.37150339285535,4.150015397505327,0.5905133876009598,,,,,
5258.235,5458.003,199.76800000000003,514.4968436314509,247.2877814219548,4.114389859713041,0.4210876917943989,,,,,
