start_time,end_time,duration,x,y,avg_pupil_size,pupil_size_norm,weight_meme,weight_ort,weight_person,weight_politik,weight_text
0.0,249.6,249.6,351.8793365534614,672.113372297848,4.441488742828369,2.0759275298463207,1.0,0.0,0.0,0.0,1.0
282.121,515.51,233.389,380.6265652179718,520.5845519900322,4.051156107584635,0.7990072367615674,,,,,
598.88,764.99,166.11,275.5572984615962,109.11284858981767,3.6689890081232246,-0.4512006131326553,,,,,
781.308,964.555,183.247,244.52021763874933,88.04386991720934,3.5199387868245444,-0.9387982031886698,,,,,
1014.567,1280.518,265.951,355.876941813363,84.66714206669066,3.3111688950482536,-1.6217605981413552,,,,,
1297.438,1596.945,299.50699999999983,408.5184556245804,80.4208068549633,3.2834705553556742,-1.7123719609758372,,,,,
1629.959,1829.643,199.684,481.5070799418858,78.08643324034554,3.403323246882512,-1.320290130831446,,,,,
1863.323,2046.156,182.83299999999983,534.6211139972394,75.88259027554439,3.5195210774739585,-0.940164682694134,,,,,
2079.247,2262.647,183.4000000000001,351.98089342850903,106.93627848074986,3.5196685791015625,-0.9396821511183846,,,,,
2278.923,2528.524,249.6010000000001,296.8392848968506,115.56817766498116,3.609109878540039,-0.6470870668730068,,,,,
2545.528,2711.886,166.35800000000015,356.6141217947006,117.6333208878835,3.6395118019797583,-0.5476312963742224,,,,,
2761.898,3011.425,249.52700000000004,466.0413405474495,127.58588370154884,3.727259635925293,-0.2605761548810718,,,,,
3027.724,3177.488,149.76399999999967,512.821312384172,132.69872719591314,3.880476379394531,0.2406516475394582,,,,,
3360.93,3493.917,132.98700000000008,304.1629660129547,139.7084015607834,3.989108615451389,0.596027278935377,,,,,
3510.581,3676.687,166.10599999999977,283.9729636907577,137.49265372753143,4.04225644198331,0.769893187404908,,,,,
3710.243,3893.358,183.11500000000024,375.3443727126488,121.78977750814876,4.088546752929688,0.9213256634102104,,,,,
3926.293,4125.974,199.68100000000004,457.7446733202253,129.4411024877003,4.056865985576923,0.8176863284415086,,,,,
4209.594,4375.582,165.98800000000028,402.8062631686528,504.925396045049,4.088054310191762,0.9197147037607644,,,,,
4409.548,4692.435,282.8870000000006,411.138433531711,624.866375170256,4.119703504774305,1.023250752692473,,,,,
4725.025,5024.539,299.5140000000001,404.19046580791473,479.0117037296295,4.042172883686266,0.7696198377653535,,,,,
5041.911,5523.743,481.83200000000033,388.47362918238485,445.7919374588997,3.8741968790690096,0.2201091136283933,,,,,
5557.59,6040.347,482.7569999999996,410.8026719862415,593.1931464902816,3.876104482014974,0.2263495780244283,,,,,
