start_time,end_time,duration,x,y,avg_pupil_size,pupil_size_norm,weight_meme,weight_ort,weight_person,weight_politik,weight_text
49.92,199.681,149.76100000000002,303.56388850645584,83.40644240379333,3.636742401123047,0.3512899553831776,0.0,0.0,1.0,0.0,0.0
232.961,349.441,116.47999999999996,369.66822147369385,183.3246992694007,3.603049278259277,-0.1979936007123718,,,,,
382.721,582.403,199.682,352.2491088935307,410.3018241269248,3.6004709097055287,-0.2400275627720563,,,,,
599.043,881.923,282.88,345.74296474456787,424.01998670477616,3.674228244357639,0.9624044952371886,,,,,
898.563,1148.164,249.601,378.7693907232846,433.5329855189604,3.7065253257751465,1.4889290267935205,,,,,
1164.206,1463.726,299.5200000000002,353.0363667011261,429.3438696861267,3.6674122057462992,0.8512857383900132,,,,,
1480.964,1847.045,366.0810000000001,372.1644749244054,431.21655980745953,3.643492988918138,0.4613416975388618,,,,,
1880.325,2012.847,132.5219999999999,362.1956872940064,502.6567482948303,3.61936272515191,0.0679570550814436,,,,,
2062.768,2179.846,117.07799999999996,402.7064442634583,138.89976210064358,3.681887626647949,1.08727189796883,,,,,
2196.486,2895.367,698.8810000000003,399.4760136712681,134.35019200498408,3.681002949559411,1.0728494124321502,,,,,
2961.329,3244.808,283.4789999999998,369.35607759576095,618.6504928689254,3.66826417711046,0.8651750374760642,,,,,
3260.85,3744.009,483.1590000000001,434.8355731656474,650.4699776249547,3.626102956136068,0.177839954890197,,,,,
3760.051,4126.73,366.6789999999996,424.7597739100456,627.3442188898722,3.577095031738281,-0.6211137989342824,,,,,
4159.412,4326.41,166.9979999999996,394.4186319907506,551.8093168735504,3.543807983398437,-1.1637773079821443,,,,,
4359.092,4558.773,199.6810000000005,405.08468661989485,656.5136296408517,3.524354787973257,-1.480913846609582,,,,,
4576.011,4725.78,149.76899999999932,390.160485831174,673.8274010744962,3.52039794921875,-1.545420377237811,,,,,
4758.453,4975.371,216.9179999999997,277.9261366526286,692.1006488800049,3.506798880440848,-1.767119769369436,,,,,
5157.823,5274.901,117.07799999999952,394.73871257570056,140.5478444364336,3.5924997329711914,-0.36997800757369,,,,,
