start_time,end_time,duration,x,y,avg_pupil_size,pupil_size_norm,weight_meme,weight_ort,weight_person,weight_politik,weight_text
432.815,549.046,116.23100000000004,363.04988861083984,529.8473437627157,3.4748611450195312,0.3719462468634564,0.0,1.0,0.0,0.0,0.0
815.006,1014.667,199.6610000000001,360.8779685837882,789.1158563750131,3.527219527806991,0.5732557208490968,,,,,
1164.424,1431.166,266.742,386.5330298741658,779.3736060460409,3.604343189912684,0.8697836696470452,,,,,
1531.015,1647.333,116.31799999999998,407.5912117958069,763.8461258676317,3.840558052062988,1.7779914315272956,,,,,
1880.419,2080.088,199.6690000000001,392.7247277327946,788.1898658616202,3.8057808509239774,1.6442787441739404,,,,,
2096.738,2695.847,599.1090000000004,386.626732767674,793.2059147901703,3.8669458337732254,1.8794481643927767,,,,,
2795.683,2928.719,133.03600000000006,349.94154930114746,800.0,3.560919867621528,0.7028280513914861,,,,,
3278.076,3594.277,316.201,421.6141188790646,759.7388099097265,3.3538513157285488,-0.0933168835992798,,,,,
3610.471,3976.928,366.4569999999999,401.67621627621264,780.452803679353,3.336603426802224,-0.1596322138724829,,,,,
4376.356,4492.891,116.53499999999984,345.68505198867234,800.0,3.346089045206706,-0.1231615524468566,,,,,
4542.761,4742.423,199.66199999999927,339.2081771578108,800.0,3.023245004507211,-1.3644444292774207,,,,,
4758.612,5008.188,249.576,392.972822750316,796.5152600232293,3.335509777069092,-0.1638371193867553,,,,,
5025.25,5224.935,199.6850000000004,357.0191573529017,799.8914480209351,3.381757296048678,0.0139770762257037,,,,,
5241.705,5391.409,149.70399999999972,351.3665481047197,799.3924314325506,3.253508758544921,-0.4791177110810658,,,,,
5441.375,5806.93,365.5550000000003,339.5380824804306,800.0,3.09990504168082,-1.0696990430078697,,,,,
5873.83,6356.105,482.2749999999997,330.07001594830587,800.0,2.9335042317708333,-1.709483118267484,,,,,
6755.417,7121.931,366.5139999999992,390.1023060083389,791.6903565327326,3.3877576745074727,0.0370475563846908,,,,,
7138.567,7354.509,215.942,362.34072526295984,799.6388530731201,3.428820473807199,0.1949273473049256,,,,,
7421.502,7571.193,149.6909999999998,338.10623414588696,800.0,3.076485188802084,-1.1597445717817003,,,,,
7837.416,8253.084,415.6680000000006,457.1880741724893,774.4377483135808,3.0784152942699388,-1.152323629885004,,,,,
8968.969,9101.637,132.66800000000148,397.0864725112915,786.7342553138733,3.52503662109375,0.5648627992421374,,,,,
9434.89,9600.899,166.009,376.3885214924812,796.7036068439484,3.5733158227169155,0.7504884844864481,,,,,
9618.003,9834.319,216.3159999999989,355.31107743581134,799.9256579081217,3.220339820498512,-0.606646888173682,,,,,
9917.412,10067.159,149.7469999999994,346.53772180730647,799.5505194230514,3.040155029296875,-1.2994281317093688,,,,,
