start_time,end_time,duration,x,y,avg_pupil_size,pupil_size_norm,weight_meme,weight_ort,weight_person,weight_politik,weight_text
1464.374,1713.974,249.5999999999999,428.684791396646,553.0600084977991,3.426967144012451,1.4856223296383604,0.0,0.0,1.0,1.0,0.0
1963.574,2096.694,133.1199999999999,435.7111525535584,494.36359882354736,3.481965806749132,1.860962388499088,,,,,
2329.056,2462.773,133.7170000000001,428.8638138771057,480.2901363372803,3.4612096150716147,1.719311122480795,,,,,
2612.534,2795.573,183.03899999999976,435.6783591783964,638.0377421012291,3.4250513712565103,1.4725480797712074,,,,,
2828.255,2995.253,166.99800000000005,438.8747255007426,638.8438045978546,3.4434328946200283,1.5979933491270248,,,,,
3610.621,3714.137,103.51600000000008,331.9525736750978,619.5434859304718,3.032079523259944,-1.2093003365043264,,,,,
3831.126,4113.625,282.4989999999998,433.548230873911,479.7287815495541,3.517539554172092,2.1037365176730534,,,,,
4130.863,4397.104,266.241,433.9475684695774,465.644379456838,3.492121976964614,1.9302734832929644,,,,,
4413.146,4530.224,117.07800000000044,434.8392168680827,456.7360798517863,3.394686698913574,1.265323443073212,,,,,
4662.747,4829.745,166.9979999999996,321.4785784482956,377.9406577348709,3.233917929909446,0.1681520534726631,,,,,
4996.145,5112.028,115.8829999999998,335.8443405893114,586.9680086771647,3.2359724044799805,0.1821728781229695,,,,,
5161.948,5295.666,133.71799999999985,347.9133868217468,561.6145992279053,3.262648688422309,0.3642259951785074,,,,,
5545.267,5828.148,282.8810000000003,324.2246207438017,391.1783588560004,3.2120081583658853,0.0186281463159094,,,,,
5844.788,6044.468,199.6800000000003,326.58598593303134,394.4539827959878,3.1735587486853967,-0.2437710280372833,,,,,
6060.511,6377.269,316.7579999999998,326.8648096493312,382.5402572041466,3.171331024169922,-0.2589742022447553,,,,,
6393.909,6527.03,133.1210000000001,328.8514697551728,382.6359176635742,3.170399136013455,-0.2653339015191648,,,,,
6576.95,6726.71,149.76000000000022,329.0688991546631,402.0363634282892,3.184489440917969,-0.1691741840084579,,,,,
6743.35,6943.031,199.6809999999996,330.4037392139435,400.9291333811624,3.180157001201923,-0.1987410515851622,,,,,
7108.833,7225.912,117.07900000000063,333.47563876046075,573.7270885043674,3.1709041595458984,-0.2618873529494123,,,,,
7558.115,7775.033,216.91800000000052,253.17078987757364,673.0795415242513,3.040320260184152,-1.1530611748905788,,,,,
8141.114,8324.155,183.04100000000108,429.2987915185782,561.3856113873995,3.088785171508789,-0.8223109027182885,,,,,
8440.635,8656.358,215.723,336.76133314768475,575.2641503016154,3.055356706891741,-1.0504444836574929,,,,,
8905.959,9089.482,183.52299999999923,510.2400871423575,677.0942284510686,3.1851622263590493,-0.1645827391534298,,,,,
9189.437,9339.198,149.76100000000042,499.3320768529719,666.490836576982,3.167646026611328,-0.2841225809820032,,,,,
9654.761,9821.759,166.9979999999996,440.6215985616048,648.5069076220194,3.1683699867942114,-0.2791818925336823,,,,,
9954.282,10187.84,233.5580000000009,435.686631500721,575.231509655714,3.234749857584636,0.17382956938007,,,,,
10203.882,10403.563,199.6810000000005,428.49223784038,561.2465177263532,3.234377934382512,0.17129136809243,,,,,
10453.483,10870.083,416.6000000000004,437.4052599624352,480.3847074508667,3.2188299619234524,0.0651837536966295,,,,,
10902.765,11119.683,216.91800000000148,489.51972484588623,653.9690200487772,3.1795542580740794,-0.2028544905275927,,,,,
12134.727,12384.328,249.60099999999875,432.7499095131369,632.3081437279196,3.1444573402404785,-0.4423744815601754,,,,,
12434.198,12667.209,233.0110000000004,435.7417143881321,474.44233000278473,3.1405240376790364,-0.4692174253967734,,,,,
12799.731,13266.251,466.5200000000005,434.9522038300832,486.3933304945628,3.049993712326576,-1.0870444043754954,,,,,
13298.933,13515.852,216.91899999999987,429.3043025334676,462.47034708658856,3.015307290213449,-1.323762954787198,,,,,
13598.454,13782.092,183.63800000000083,482.6097855201134,350.47647402836725,3.0167128245035806,-1.314170842962323,,,,,
13815.372,14081.614,266.2420000000002,384.1304739316304,304.66522441969977,3.0080584357766544,-1.373232983976919,,,,,
14231.375,14580.816,349.4410000000007,400.2987576567608,83.90933352967967,3.0591486150568183,-1.0245664902108371,,,,,
14646.778,14763.856,117.07799999999952,531.5467728508843,608.4683643447029,3.124740600585937,-0.5769319754015912,,,,,
14913.617,15030.042,116.42499999999929,530.6851655244827,643.5375586152077,3.1500492095947266,-0.4042125978319527,,,,,
