participant,image_id,code,primary_label,label_set,file,path,code_meme,code_person,code_politik,code_ort,code_text
010,130,01001,multi,"person,text",P010_id130_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id130_ort_01001.csv,0,1,0,0,1
010,131,00111,multi,"politik,ort,text",P010_id131_person_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id131_person_00111.csv,0,0,1,1,1
010,132,00101,multi,"politik,text",P010_id132_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id132_person_00101.csv,0,0,1,0,1
010,133,00101,multi,"politik,text",P010_id133_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id133_person_00101.csv,0,0,1,0,1
010,134,00111,multi,"politik,ort,text",P010_id134_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id134_politik_00111.csv,0,0,1,1,1
010,135,10111,multi,"meme,politik,ort,text",P010_id135_politik_10111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id135_politik_10111.csv,1,0,1,1,1
010,136,00111,multi,"politik,ort,text",P010_id136_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id136_politik_00111.csv,0,0,1,1,1
010,137,00111,multi,"politik,ort,text",P010_id137_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id137_politik_00111.csv,0,0,1,1,1
010,138,00111,multi,"politik,ort,text",P010_id138_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id138_politik_00111.csv,0,0,1,1,1
010,139,00111,multi,"politik,ort,text",P010_id139_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id139_politik_00111.csv,0,0,1,1,1
010,140,00111,multi,"politik,ort,text",P010_id140_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id140_politik_00111.csv,0,0,1,1,1
010,141,10011,multi,"meme,ort,text",P010_id141_politik_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id141_politik_10011.csv,1,0,0,1,1
010,142,00001,text,text,P010_id142_text_00001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id142_text_00001.csv,0,0,0,0,1
010,143,00001,text,text,P010_id143_text_00001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id143_text_00001.csv,0,0,0,0,1
010,144,00001,text,text,P010_id144_text_00001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id144_text_00001.csv,0,0,0,0,1
010,146,00011,multi,"ort,text",P010_id146_text_00011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id146_text_00011.csv,0,0,0,1,1
010,147,10001,multi,"meme,text",P010_id147_text_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id147_text_10001.csv,1,0,0,0,1
010,148,10001,multi,"meme,text",P010_id148_text_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id148_text_10001.csv,1,0,0,0,1
010,149,10001,multi,"meme,text",P010_id149_text_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id149_text_10001.csv,1,0,0,0,1
010,150,10001,multi,"meme,text",P010_id150_text_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id150_text_10001.csv,1,0,0,0,1
010,151,10011,multi,"meme,ort,text",P010_id151_text_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id151_text_10011.csv,1,0,0,1,1
010,152,10011,multi,"meme,ort,text",P010_id152_text_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id152_text_10011.csv,1,0,0,1,1
010,153,10011,multi,"meme,ort,text",P010_id153_text_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P010_id153_text_10011.csv,1,0,0,1,1
011,001,10000,meme,meme,P011_id001_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id001_meme_10000.csv,1,0,0,0,0
011,002,10000,meme,meme,P011_id002_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id002_meme_10000.csv,1,0,0,0,0
011,003,10000,meme,meme,P011_id003_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id003_meme_10000.csv,1,0,0,0,0
011,004,10000,meme,meme,P011_id004_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id004_meme_10000.csv,1,0,0,0,0
011,005,10000,meme,meme,P011_id005_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id005_meme_10000.csv,1,0,0,0,0
011,006,10000,meme,meme,P011_id006_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id006_meme_10000.csv,1,0,0,0,0
011,007,10000,meme,meme,P011_id007_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id007_meme_10000.csv,1,0,0,0,0
011,008,10000,meme,meme,P011_id008_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id008_meme_10000.csv,1,0,0,0,0
011,009,10000,meme,meme,P011_id009_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id009_meme_10000.csv,1,0,0,0,0
011,010,10000,meme,meme,P011_id010_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id010_meme_10000.csv,1,0,0,0,0
011,011,01001,multi,"person,text",P011_id011_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id011_ort_01001.csv,0,1,0,0,1
011,012,01001,multi,"person,text",P011_id012_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id012_ort_01001.csv,0,1,0,0,1
011,013,01001,multi,"person,text",P011_id013_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id013_ort_01001.csv,0,1,0,0,1
011,014,01000,person,person,P011_id014_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id014_ort_01000.csv,0,1,0,0,0
011,015,01001,multi,"person,text",P011_id015_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id015_ort_01001.csv,0,1,0,0,1
011,016,01001,multi,"person,text",P011_id016_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id016_ort_01001.csv,0,1,0,0,1
011,017,01001,multi,"person,text",P011_id017_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id017_ort_01001.csv,0,1,0,0,1
011,018,01000,person,person,P011_id018_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id018_ort_01000.csv,0,1,0,0,0
011,019,01000,person,person,P011_id019_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id019_ort_01000.csv,0,1,0,0,0
011,020,01000,person,person,P011_id020_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id020_ort_01000.csv,0,1,0,0,0
011,021,01000,person,person,P011_id021_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id021_ort_01000.csv,0,1,0,0,0
011,022,01000,person,person,P011_id022_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id022_ort_01000.csv,0,1,0,0,0
011,023,01000,person,person,P011_id023_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id023_ort_01000.csv,0,1,0,0,0
011,024,01000,person,person,P011_id024_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id024_ort_01000.csv,0,1,0,0,0
011,025,01000,person,person,P011_id025_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id025_ort_01000.csv,0,1,0,0,0
011,026,01000,person,person,P011_id026_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id026_ort_01000.csv,0,1,0,0,0
011,027,01000,person,person,P011_id027_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id027_ort_01000.csv,0,1,0,0,0
011,028,01000,person,person,P011_id028_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id028_ort_01000.csv,0,1,0,0,0
011,029,01000,person,person,P011_id029_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id029_ort_01000.csv,0,1,0,0,0
011,030,01000,person,person,P011_id030_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id030_ort_01000.csv,0,1,0,0,0
011,031,01000,person,person,P011_id031_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id031_ort_01000.csv,0,1,0,0,0
011,032,01000,person,person,P011_id032_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id032_ort_01000.csv,0,1,0,0,0
011,033,00101,multi,"politik,text",P011_id033_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id033_person_00101.csv,0,0,1,0,1
011,034,00101,multi,"politik,text",P011_id034_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id034_person_00101.csv,0,0,1,0,1
011,035,00100,politik,politik,P011_id035_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id035_person_00100.csv,0,0,1,0,0
011,036,00100,politik,politik,P011_id036_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id036_person_00100.csv,0,0,1,0,0
011,037,00100,politik,politik,P011_id037_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id037_person_00100.csv,0,0,1,0,0
011,038,00100,politik,politik,P011_id038_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id038_person_00100.csv,0,0,1,0,0
011,039,00100,politik,politik,P011_id039_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id039_person_00100.csv,0,0,1,0,0
011,040,00100,politik,politik,P011_id040_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id040_person_00100.csv,0,0,1,0,0
011,041,00100,politik,politik,P011_id041_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id041_person_00100.csv,0,0,1,0,0
011,042,00100,politik,politik,P011_id042_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id042_person_00100.csv,0,0,1,0,0
011,043,00100,politik,politik,P011_id043_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id043_person_00100.csv,0,0,1,0,0
011,044,00100,politik,politik,P011_id044_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id044_person_00100.csv,0,0,1,0,0
011,045,00100,politik,politik,P011_id045_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id045_person_00100.csv,0,0,1,0,0
011,046,00100,politik,politik,P011_id046_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id046_person_00100.csv,0,0,1,0,0
011,047,00100,politik,politik,P011_id047_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id047_person_00100.csv,0,0,1,0,0
011,048,00100,politik,politik,P011_id048_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id048_person_00100.csv,0,0,1,0,0
011,049,00100,politik,politik,P011_id049_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id049_person_00100.csv,0,0,1,0,0
011,050,00100,politik,politik,P011_id050_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id050_person_00100.csv,0,0,1,0,0
011,051,00100,politik,politik,P011_id051_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id051_person_00100.csv,0,0,1,0,0
011,052,00100,politik,politik,P011_id052_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id052_person_00100.csv,0,0,1,0,0
011,053,00100,politik,politik,P011_id053_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id053_person_00100.csv,0,0,1,0,0
011,054,00100,politik,politik,P011_id054_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id054_person_00100.csv,0,0,1,0,0
011,055,00100,politik,politik,P011_id055_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id055_person_00100.csv,0,0,1,0,0
011,056,00100,politik,politik,P011_id056_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id056_person_00100.csv,0,0,1,0,0
011,057,00100,politik,politik,P011_id057_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id057_person_00100.csv,0,0,1,0,0
011,058,00100,politik,politik,P011_id058_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id058_person_00100.csv,0,0,1,0,0
011,059,00100,politik,politik,P011_id059_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id059_person_00100.csv,0,0,1,0,0
011,060,00100,politik,politik,P011_id060_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id060_person_00100.csv,0,0,1,0,0
011,061,00100,politik,politik,P011_id061_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id061_person_00100.csv,0,0,1,0,0
011,062,00100,politik,politik,P011_id062_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id062_person_00100.csv,0,0,1,0,0
011,063,00100,politik,politik,P011_id063_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id063_person_00100.csv,0,0,1,0,0
011,064,00100,politik,politik,P011_id064_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id064_person_00100.csv,0,0,1,0,0
011,065,00100,politik,politik,P011_id065_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id065_person_00100.csv,0,0,1,0,0
011,066,00100,politik,politik,P011_id066_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id066_person_00100.csv,0,0,1,0,0
011,067,00100,politik,politik,P011_id067_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id067_person_00100.csv,0,0,1,0,0
011,068,00100,politik,politik,P011_id068_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id068_person_00100.csv,0,0,1,0,0
011,069,00100,politik,politik,P011_id069_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id069_person_00100.csv,0,0,1,0,0
011,070,00100,politik,politik,P011_id070_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id070_person_00100.csv,0,0,1,0,0
011,071,00100,politik,politik,P011_id071_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id071_person_00100.csv,0,0,1,0,0
011,072,00100,politik,politik,P011_id072_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id072_person_00100.csv,0,0,1,0,0
011,073,00100,politik,politik,P011_id073_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id073_person_00100.csv,0,0,1,0,0
011,074,00101,multi,"politik,text",P011_id074_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id074_person_00101.csv,0,0,1,0,1
011,075,00100,politik,politik,P011_id075_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id075_person_00100.csv,0,0,1,0,0
011,076,00101,multi,"politik,text",P011_id076_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id076_person_00101.csv,0,0,1,0,1
011,077,00100,politik,politik,P011_id077_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id077_person_00100.csv,0,0,1,0,0
011,078,00100,politik,politik,P011_id078_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id078_person_00100.csv,0,0,1,0,0
011,079,00100,politik,politik,P011_id079_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id079_person_00100.csv,0,0,1,0,0
011,080,00100,politik,politik,P011_id080_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id080_person_00100.csv,0,0,1,0,0
011,081,00100,politik,politik,P011_id081_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id081_person_00100.csv,0,0,1,0,0
011,082,00101,multi,"politik,text",P011_id082_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id082_person_00101.csv,0,0,1,0,1
011,083,00100,politik,politik,P011_id083_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id083_person_00100.csv,0,0,1,0,0
011,084,00101,multi,"politik,text",P011_id084_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id084_person_00101.csv,0,0,1,0,1
011,085,00101,multi,"politik,text",P011_id085_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id085_person_00101.csv,0,0,1,0,1
011,086,00100,politik,politik,P011_id086_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id086_person_00100.csv,0,0,1,0,0
011,087,00101,multi,"politik,text",P011_id087_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id087_person_00101.csv,0,0,1,0,1
011,088,00111,multi,"politik,ort,text",P011_id088_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id088_politik_00111.csv,0,0,1,1,1
011,089,00110,multi,"politik,ort",P011_id089_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id089_politik_00110.csv,0,0,1,1,0
011,090,00110,multi,"politik,ort",P011_id090_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id090_politik_00110.csv,0,0,1,1,0
011,091,00110,multi,"politik,ort",P011_id091_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id091_politik_00110.csv,0,0,1,1,0
011,092,00111,multi,"politik,ort,text",P011_id092_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id092_politik_00111.csv,0,0,1,1,1
011,093,00110,multi,"politik,ort",P011_id093_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id093_politik_00110.csv,0,0,1,1,0
011,094,00110,multi,"politik,ort",P011_id094_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id094_politik_00110.csv,0,0,1,1,0
011,095,00110,multi,"politik,ort",P011_id095_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id095_politik_00110.csv,0,0,1,1,0
011,096,00110,multi,"politik,ort",P011_id096_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id096_politik_00110.csv,0,0,1,1,0
011,097,00110,multi,"politik,ort",P011_id097_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id097_politik_00110.csv,0,0,1,1,0
011,098,00110,multi,"politik,ort",P011_id098_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id098_politik_00110.csv,0,0,1,1,0
011,099,00111,multi,"politik,ort,text",P011_id099_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id099_politik_00111.csv,0,0,1,1,1
011,100,00111,multi,"politik,ort,text",P011_id100_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id100_politik_00111.csv,0,0,1,1,1
011,101,00110,multi,"politik,ort",P011_id101_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id101_politik_00110.csv,0,0,1,1,0
011,102,00111,multi,"politik,ort,text",P011_id102_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id102_politik_00111.csv,0,0,1,1,1
011,103,00110,multi,"politik,ort",P011_id103_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id103_politik_00110.csv,0,0,1,1,0
011,104,00110,multi,"politik,ort",P011_id104_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id104_politik_00110.csv,0,0,1,1,0
011,105,00110,multi,"politik,ort",P011_id105_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id105_politik_00110.csv,0,0,1,1,0
011,106,10011,multi,"meme,ort,text",P011_id106_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id106_meme_10011.csv,1,0,0,1,1
011,107,10111,multi,"meme,politik,ort,text",P011_id107_meme_10111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id107_meme_10111.csv,1,0,1,1,1
011,108,10001,multi,"meme,text",P011_id108_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id108_meme_10001.csv,1,0,0,0,1
011,109,10011,multi,"meme,ort,text",P011_id109_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id109_meme_10011.csv,1,0,0,1,1
011,110,10001,multi,"meme,text",P011_id110_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id110_meme_10001.csv,1,0,0,0,1
011,111,10001,multi,"meme,text",P011_id111_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id111_meme_10001.csv,1,0,0,0,1
011,112,10001,multi,"meme,text",P011_id112_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id112_meme_10001.csv,1,0,0,0,1
011,113,10001,multi,"meme,text",P011_id113_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id113_meme_10001.csv,1,0,0,0,1
011,114,10001,multi,"meme,text",P011_id114_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id114_meme_10001.csv,1,0,0,0,1
011,115,10001,multi,"meme,text",P011_id115_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id115_meme_10001.csv,1,0,0,0,1
011,116,10011,multi,"meme,ort,text",P011_id116_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id116_meme_10011.csv,1,0,0,1,1
011,117,10011,multi,"meme,ort,text",P011_id117_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id117_meme_10011.csv,1,0,0,1,1
011,118,10001,multi,"meme,text",P011_id118_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id118_meme_10001.csv,1,0,0,0,1
011,119,10001,multi,"meme,text",P011_id119_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id119_meme_10001.csv,1,0,0,0,1
011,120,10001,multi,"meme,text",P011_id120_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id120_meme_10001.csv,1,0,0,0,1
011,121,10001,multi,"meme,text",P011_id121_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id121_meme_10001.csv,1,0,0,0,1
011,122,10011,multi,"meme,ort,text",P011_id122_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id122_meme_10011.csv,1,0,0,1,1
011,123,10011,multi,"meme,ort,text",P011_id123_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id123_meme_10011.csv,1,0,0,1,1
011,124,10011,multi,"meme,ort,text",P011_id124_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id124_meme_10011.csv,1,0,0,1,1
011,125,10001,multi,"meme,text",P011_id125_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id125_meme_10001.csv,1,0,0,0,1
011,126,00011,multi,"ort,text",P011_id126_politik_00011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id126_politik_00011.csv,0,0,0,1,1
011,127,00011,multi,"ort,text",P011_id127_text_00011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id127_text_00011.csv,0,0,0,1,1
011,128,01001,multi,"person,text",P011_id128_text_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id128_text_01001.csv,0,1,0,0,1
011,129,01001,multi,"person,text",P011_id129_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id129_ort_01001.csv,0,1,0,0,1
011,130,01001,multi,"person,text",P011_id130_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id130_ort_01001.csv,0,1,0,0,1
011,131,00111,multi,"politik,ort,text",P011_id131_person_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id131_person_00111.csv,0,0,1,1,1
011,132,00101,multi,"politik,text",P011_id132_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id132_person_00101.csv,0,0,1,0,1
011,133,00101,multi,"politik,text",P011_id133_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id133_person_00101.csv,0,0,1,0,1
011,134,00111,multi,"politik,ort,text",P011_id134_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id134_politik_00111.csv,0,0,1,1,1
011,135,10111,multi,"meme,politik,ort,text",P011_id135_politik_10111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id135_politik_10111.csv,1,0,1,1,1
011,136,00111,multi,"politik,ort,text",P011_id136_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id136_politik_00111.csv,0,0,1,1,1
011,137,00111,multi,"politik,ort,text",P011_id137_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id137_politik_00111.csv,0,0,1,1,1
011,138,00111,multi,"politik,ort,text",P011_id138_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id138_politik_00111.csv,0,0,1,1,1
011,139,00111,multi,"politik,ort,text",P011_id139_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id139_politik_00111.csv,0,0,1,1,1
011,140,00111,multi,"politik,ort,text",P011_id140_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id140_politik_00111.csv,0,0,1,1,1
011,141,10011,multi,"meme,ort,text",P011_id141_politik_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id141_politik_10011.csv,1,0,0,1,1
011,142,00001,text,text,P011_id142_text_00001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P011_id142_text_00001.csv,0,0,0,0,1
